uid,name,tile,geometry,priorState,recommendation,reasons,auditFlags,kind,structureType,heightMetres,heightSource,areaM2,inputHash
landsd/159087:0,,-4_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,30.9011,6280ee945e2b4ac645f0cd55ff0212de4037a624a58c4fc05d7e27d27921486d
landsd/305792:0,Ho Sheung Heung Village Office,-3_-13,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,5.7,landsd,223.6507,327893d09328caae352fb8f233218fc4e0f108e033b4efe47088e7dc395295cf
landsd/261888:0,,1_-4,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,house,Tower,8.0,landsd,40.6357,745e2a4802da0650331c9a92de37faa83488a8ec49149300c0b8ac1aadaf2b77
landsd/269261:0,,-3_-10,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,45.4297,3c41346ddcf76e25d6092c6206862a76eec9f3f9525eff98f29935179b3e2fba
landsd/13112:0,,-6_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,9.2799,ecaffb8f29f7bd3afc13b8e0dd0ba648855b6684fcf5ec7ffc0fcc273eb8253e
landsd/52405:0,,-1_-12,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.1,landsd,15.4871,b8b325f7bdc8b4350dd3d9cce11f793d509e7ff81d408b6b0ef59222fcd01317
landsd/42643:0,,7_-6,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.5,landsd,13.8469,472d0f13731a57d5dd06222e726f7e0d22d9b9a67c474a11eeb2e254c92b3957
landsd/48120:0,,-1_-12,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.4,landsd,28.449,5f7dc0d3918924b1fff754684903a94348f520907aaf2e7ab11bdd119917e8db
landsd/162738:0,,-2_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.0,landsd,64.7075,5b7897390d4185169ed8e974385213c69964a3b41c2118f95f2bacce8cf7243b
landsd/110335:0,,1_-3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,3.9,landsd,4.8502,46b102b5c10d3d743e28b89abf7dadb36e41577905ce04d5a537eb6f331571b2
landsd/234456:0,,-8_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,43.1898,fd3700f0208142e3599ebead6897a84189a741f141b698cee52ace8fa4da1ee9
landsd/161025:0,,4_-1,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain,yes,Tower,2.4,landsd,13.2393,ea2d061d0865e396c8f01dcce73d87a9d182f81175a8d55eca1d86d021e72d34
landsd/170932:0,,-15_0,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,roof,Open-sided Structure,3.0,estimated,12.9392,840c051df87b16aa36b38b35585981a8e280155247f1a935e3221ab7fc8336e9
landsd/266336:0,,4_-4,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,shed,Temporary Structure,3.5,estimated,94.0022,ecabd296824d1eb7f733ef189c50e61b240330262c593dd7c7a8a576d31f9af7
landsd/269577:0,,-2_-5,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form,sampled-base-above-terrain,government,Tower,5.6,landsd,19.3558,4a4354d1c067b5d8ebf7ebbed521ae6f368a0543855e40ed76ecfcec10d714c4
landsd/29320:0,,4_-3,footprint,unassessed,review,native-envelope-differs,,house,Tower,6.8,landsd,39.1173,3886057047c49b6b5d8976934da532373fecd18d46148db326d4b9416ce2ae1a
landsd/135232:0,,-1_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,house,Temporary Structure,3.5,estimated,44.9913,0a50a494feea4886f9d53fcd0863a8c3a31e8897e3262605102e2c471b0b5e7b
landsd/695:0,Treasure Spot Palace Block 19,1_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.2,landsd,64.4238,5b298bb412945b61c01f66b666484f9564df4d9b10f57c4c4dc78d90be1bcab8
landsd/137131:0,,-8_-7,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,6.3,landsd,155.713,d7d6b3c5b938299701d903b4a22efbd542141777398ac0d25a78eeba150e9d34
landsd/142007:0,,-11_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.1,landsd,15.3616,1222b9224c0d8d9d4b1e633c9e4f1195b6ca41915ab3a470daabe4ca310d0544
landsd/88672:0,,0_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,17.8,landsd,77.0648,3a0465c41e6e6571443003f2682a4b3e7884414798f3ba464246dade745ea1a0
landsd/156060:0,,-9_-10,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,6.2,landsd,34.7422,2b53350219a6b9a1763fe2aba4f89411d7b5ca36ac2cb7affc73e09137926389
landsd/10942:0,,-4_-13,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.9,landsd,18.1542,c0f8fc4eeee808368a968e5ffbefff028849076f382c299d753674b3f35679bf
landsd/202678:0,,4_4,footprint,unassessed,review,native-envelope-differs,,yes,Tower,7.3,landsd,39.8171,00ee7ed64bb090fe21256ea68952817c50edd7a7cb5ea9685cd4d69d6c2b023d
landsd/144306:0,,-2_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.6,landsd,64.8402,7a8aa90146dd8e8d7ae570e4ab68bcd07a1047583fe47024ce624a26bedcb930
landsd/149876:0,CHING CHUNG CARE & ATTENTION HOME FOR THE AGED,-9_-9,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.3,landsd,5.8392,42bd1c0d06611fd28e69fb1da70d01f25bb720b5ccd6c79bae9a9af19371926c
landsd/195555:0,,-7_2,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,3.9,landsd,12.8176,981682ed37a484ff37936b63209b5d4d7dccd55c20d4426b299170f540ba91e2
landsd/318002:0,,-5_-8,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,4.3,landsd,50.0493,952c64daaff205e6e37f4c5042330459d21e3839e6941f310239ec74d0e8a221
landsd/319755:0,,3_0,footprint,unassessed,review,source-or-terrain-diagnostic;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,4.4,landsd,126.7631,af54237fc78dc221edf50214274031d78eb9633ece75d361f1b3bf18f85edf5a
landsd/124249:0,Block 4,-5_-12,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,11.1,landsd,70.9819,f82591d2bd625d0e5211f7e1baa568e97c1c94ea42bbad61378bf0b15fd86005
landsd/113634:0,,-10_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,4.1,landsd,37.8194,dd5951cf548a446cfdd8cf1c74b74b01d7960efe713689a149c19e185231eabb
landsd/121742:0,,1_-3,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,3.8,landsd,44.9987,14274f3f185304693b580c4d0f5d890552b3e438e1ff1d671e447280e632e1c2
landsd/257092:0,,-4_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,63.6247,0ed0f3eb07ffc2774a669d33d100fd145448afd1e595fbea910423c40cd7b54a
landsd/87793:0,Windsor Park Phase 1 Block 10,2_-7,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,9.0,landsd,128.5947,10a284c29bc4e50eb949fa4d2620ebaeea5b0894923909230f30e9793ef886d4
landsd/101717:0,,2_-6,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,house,Tower,3.4,landsd,28.0724,68cf96a57f09e9c0046a03172f13a81b563cbd4c81ce118d1a6e6515cb859c2c
landsd/115345:0,,-6_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,7.5,landsd,42.214,701df9e0c4050020e844a6eede38056bb2bf2eb603e05b3fc8e86673dfe9b063
landsd/323235:0,,-2_-12,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.5,landsd,40.136,40e4d627e5ad0a7939eec5465f8d7c939fa8a665bcf8db705e6c65ae742521d3
landsd/236558:0,,-1_-14,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,9.0,landsd,34.4398,0835cfd511039667e8f861f8c9a4c2f3e2aa6534433da00cfac3cbc885a3fabe
landsd/28457:0,,-6_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,6.0,landsd,48.5953,1c2d551add10483f77678560ce269bc68dc4cc3e7ed9332b1f2e4608a174fd8e
landsd/177532:0,Hei Tung House,-12_0,footprint,unassessed,review,large-or-tall-form;native-source-missing-or-ambiguous,,apartments,Tower,93.9,landsd,1234.4339,8e8bafc63d8c8700877b738ce11b51a78158239cb8391a8aea516196cae0955c
landsd/109844:0,,-7_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.3,landsd,64.1407,383068137020b2b4ac54ba6a8b1a5126e1975863ff9b9665027b71d6e1533190
landsd/275751:0,,-2_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,111.8257,6f0f1e446ebc2519f7bc52ffffbc0288becc4ffc496ccbcef7ef4adf21085754
landsd/115287:0,,-8_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.1,landsd,39.5942,b9dd1f238da623e529c21a47ddf0fb909ea6d19c3250030042425025403dd2a0
landsd/58308:0,,-9_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.1,landsd,64.0614,6b54e50952288106335044eb341f9e3ae7d6111fdaafb6e73e646f08b53e1665
landsd/229562:0,,-16_1,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,shed,Temporary Structure,3.5,estimated,147.4094,6349d000b85c77b2d380bf72aaa8adbafd4c74ec35b48534b3750f5dbbce4163
landsd/81906:0,,-5_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,72.255,a6fc6751227c4ef7686463aefc9ffb91462b26cdc17bef5827fed18296925d1e
landsd/331335:0,,-9_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,19.3479,22e9d435851cb01b96c572401a8674a5e9b6ab2e15e58d5b374fef21530cda6e
landsd/340805:0,,-1_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,31.6505,9b54fac546140dcdfcea53d5913f3e5f011b25b709247cad23c5d04bb22ef082
landsd/207912:0,Tai Yuen Villa E20,-6_-11,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,11.1,landsd,61.752,111ab3dab0e136ded7e3a987ef66169a941768410d389abca27f997c3977285b
landsd/198695:0,Greenery Villa Block 1,-10_-7,footprint,unassessed,review,native-envelope-differs,,house,Tower,7.1,landsd,84.3773,952d571721c6e1bd2a1edc1a00908542c81ae751d23e8192799580248b4f5e61
landsd/318111:0,,5_0,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,298.5674,7362aebca2c1ee1d535270b9164346fe1f1a97286d7d4ee2e90e13a7ea86c5f1
landsd/241110:0,,3_-15,footprint,unassessed,review,source-or-terrain-diagnostic;estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-base-above-terrain,shed,Temporary Structure,3.5,estimated,12.5485,e004683f2157b1ad3a5db966d374415a5561211e90a231c0c0d76d0cef1c9b78
landsd/197204:0,,-6_-4,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,8.2,landsd,66.7965,9ab178679879421d7eb7406094826dab821206063da81b5dd3cbedb525a62f35
landsd/24737:0,,-3_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,40.307,5b9236c6664c3b4e473a0581611c5f706009af275b4250bad59dd6430e4cb9af
landsd/197963:0,,1_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,12.8765,07bb6f2e64ddf648330f496e783bb8bc3ce2a20ba35035adbd62a8b1c30a672c
landsd/60153:0,,-1_-14,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,10.4,landsd,28.5621,e9ff1e231f04dab80e9c088d7792b04b71c72a1d6961c360f88be9faff9122b8
landsd/164253:0,,-4_-13,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,8.9,landsd,33.8801,aee060f3ddb7d083c12d6d76dd366c9b76dda3949416be226004461936f883ba
landsd/35376:0,,-10_-8,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,3.7,landsd,16.7018,e89b7152a0eea43cb4ec36bffcbf4925bfe91b028f54450ccac31e3b11eb8554
landsd/276697:0,,-5_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,33.9812,7d06cee50dbec65fd56f934f95a8a4db66e43f99d423efaa50740cf22c2f0180
landsd/318350:0,,-3_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,55.1617,7377652f95c2d41e60cc1246badf15505e8d403dd78fb785258dbb4d915e108d
landsd/270824:0,,-7_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.1,landsd,64.3093,1ad5f97773612707b3df1d532fe491e9b4911e72dd2048169fabcd33bdb13d94
landsd/318799:0,,-7_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,36.4829,27b12af93c03b898b294436cde40b1b6853bb8e52ce89bf0633a29d0c9d8a646
landsd/11352:0,CHUR AVENUE,-4_-12,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,7.8,landsd,91.6899,b352043da26fd8a5369b176483b8c865f988947675b333eea92d904d747663ca
landsd/302822:0,,0_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,35.7481,b98d07538b5576115cca963bf7a37d44fc941f2a0d6f7f6d23f3387e2b02cff8
landsd/262200:0,Shek Kong Barracks Block 61,-4_-9,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,4.2,landsd,252.2476,bcd321e6da4a5c23d1a4df54ac2583d159eeb6a53f6e577e32f795ada0368216
landsd/259452:0,,0_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.2,landsd,63.3653,2f42d8bae152d43d0705582238bbc2e114c8c14f57fd4b7f7c2c826f5ba5ef06
landsd/133849:0,,0_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,76.6041,1cce6d383eb9e46a7ae88f48d28acd3dce18eed4b5c75ea38ff1bf8d6c4d1f16
landsd/173129:0,Serenity Park I Block 12,0_-10,footprint,unassessed,review,holes-or-missing-footprint;large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,61.8,landsd,390.0579,9f3c6cd4674108260413e5683d1eb9df09b1e7a9003a43cae94a0724f285e103
landsd/298582:0,,-1_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,29.4202,4f59e870215eee8224ef5135710d1337d7de881ba1c4cd01fc4f06747f53c91f
landsd/58258:0,,-5_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,36.731,d4f0c033c58ff0ab263cd1d3ac465338fda372e003b0aee06d3e87749337a8f7
landsd/287534:0,Narcissus House,1_-2,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,apartments,Tower,2.8,landsd,17.1783,9ac388638a646ac97e777b17936ccec4add425772d58c11e3600fee0bd1e1955
landsd/185980:0,,-16_1,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,22.2621,795e0965bc3d5dafa82389df997db66de32357c52c5133d0d172db5d08645f56
landsd/149596:0,Chun Hing San Tsuen Block 69,-8_-9,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,10.7,landsd,71.4574,96adfd9f7e1b07bbf7a07cb8050bd0a6029e07e47e330d1476819cf7a499b800
landsd/131450:0,,2_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,9.0,landsd,64.2415,c22d9a90be8c3391c6f0bf16574c7c02d3b64d41989b7e428eada8af856b767e
landsd/321377:0,,-2_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,136.0697,ca0e8cf3ac0a5089665185e5c1e788c350081c7de7b7e05321b7f4b7e6c462d6
landsd/47057:0,,-5_-9,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,3.4,landsd,44.8575,b8639bdf53cc54eb85312d697a4a6f60aaf951d0718307daf3d4aaf46f544202
landsd/221030:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,72.3729,ffb0aa137ef27270f30a6f36e4ab30d003bf16029e0c4cbcf61e6519943e0bf2
landsd/340069:0,,-1_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,117.2586,52601843810e389f33fab5752fe2d8938edb9c0f99850f56b4e90e0b57c5e102
landsd/177725:0,,-1_-10,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,9.8,landsd,111.3474,020bad45e4a246b93f30f7717c7ee17b7490e1b2ff87432505921c80219ce4c7
landsd/254050:0,COMMERCIAL COMPLEX,2_-3,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-base-above-terrain,yes,Tower,3.4,landsd,50.9776,56b375d6556c07a6ba350d7809007004b0c2b3c5f101850a929d44051a638431
landsd/75886:0,,0_-3,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain,yes,Tower,4.8,landsd,149.9251,121e512e71fe23c5a212573e65ae82e86c4f4ce97996c4d37605bc9eabe114de
landsd/162786:0,,-2_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.1,landsd,65.0923,0e5b62dab2169dc8c2f4a36103b9c5b19668c536ef9b083f944a3537fe02901c
landsd/150532:0,,-7_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.1,landsd,11.1077,6998fa5107dc7f4111cfa9eda6dbfdd4279327a48f09254dc304b654613022cd
landsd/298334:0,,-8_-8,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,4.4,landsd,765.5095,a8869cca29bcb87941f10fd83f9a6b0a762612b917c8c6753a31f83b183448a8
landsd/152288:0,,-9_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,9.0223,75b093f3068caeb297288bc51d8d5458e3a742ef0159860e2a32fdd21aee08d1
