uid,objectId,buildingCSUID,name,nameZh,sectionId,sectionName,tile,centreX,centreZ,baseHeight,height,heightSource,governmentAvailable,sizeGroup,sizeLabel,triangles,modelId,sourceState,sourceHoldReason,compressedBytes,geometryBytes,installation,actionableState
landsd/130628:0,130628,1583511727T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18666.473706,4774.38775,6.7,6.9,landsd,True,xs,XS,88,B158351172701062G0,packed-needs-placement-review,,1513,5496,progressive,installed
landsd/130635:0,130635,1788509135T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-16615.368398,7365.55719,8.2,4.6,landsd,True,xs,XS,26,B178850913501062G0,packed-needs-placement-review,,1015,1884,progressive,installed
landsd/131049:0,131049,1778511902T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16714.073668,4599.079137,20.8,4.5,landsd,True,xs,XS,22,B177851190201062G0,packed-needs-placement-review,,949,1644,progressive,installed
landsd/131308:0,131308,1584011910T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18661.306418,4590.390307,15.8,9.7,landsd,True,xs,XS,41,B158401191001062G0,packed-needs-placement-review,,1093,2694,progressive,installed
landsd/131313:0,131313,1576811940T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18730.448752,4560.179416,30.2,2.6,landsd,True,xs,XS,32,B157681194001062G0,packed-needs-placement-review,,991,2208,progressive,installed
landsd/131315:0,131315,1584111954T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18659.795556,4545.438544,23.1,6.6,landsd,True,xs,XS,54,B158411195401062G0,packed-needs-placement-review,,1197,3564,progressive,installed
landsd/131380:0,131380,1791009130T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-16589.2165,7369.4325,6.2,6.4,landsd,True,xs,XS,70,B179100913001062G0,packed-needs-placement-review,,1426,5028,progressive,installed
landsd/131551:0,131551,1778211898T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16716.558372,4602.837435,20.9,4.5,landsd,True,xs,XS,32,B177821189801062G0,packed-needs-placement-review,,1117,2352,progressive,installed
landsd/131552:0,131552,1587611917T20050428,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18624.341732,4582.801599,12.4,2.6,landsd,True,xs,XS,10,B158761191701062G0,packed-needs-placement-review,,736,780,progressive,installed
landsd/131568:0,131568,1786609127T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-16635.077741,7372.208647,7.9,7.0,landsd,True,xs,XS,74,B178660912701062G0,packed-needs-placement-review,,1446,4908,progressive,installed
landsd/131842:0,131842,1779411907T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16705.647411,4593.919353,20.7,3.6,landsd,True,xs,XS,22,B177941190701062G0,packed-needs-placement-review,,917,1500,progressive,installed
landsd/131843:0,131843,1574911899T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18748.024625,4600.79408,24.4,10.1,landsd,True,xs,XS,55,B157491189901063C0,packed-needs-placement-review,,1272,3390,progressive,installed
landsd/132093:0,132093,1581111922T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18688.71223,4578.753389,21.6,7.9,landsd,True,xs,XS,96,B158111192201062G0,packed-needs-placement-review,,1680,6408,progressive,installed
landsd/132095:0,132095,1574511895T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18754.469837,4604.273809,24.6,10.3,landsd,True,xs,XS,38,B157451189501063C0,packed-needs-placement-review,,1071,2532,progressive,installed
landsd/132096:0,132096,1584311911T20060911,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18657.009495,4588.141013,15.9,9.6,landsd,True,xs,XS,26,B158431191101062G0,packed-needs-placement-review,,902,1740,progressive,installed
landsd/132098:0,132098,1574911930T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18747.787072,4570.363352,29.7,8.0,landsd,True,xs,XS,88,B157491193001062G0,packed-needs-placement-review,,1607,6144,progressive,installed
landsd/132100:0,132100,1779011905T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16708.856993,4596.443467,20.8,4.4,landsd,True,xs,XS,22,B177901190501062G0,packed-needs-placement-review,,912,1500,progressive,installed
landsd/132121:0,132121,1616011224T20121129,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18340.277499,5276.13948,4.5,8.2,landsd,True,xs,XS,96,B161601122401062G0,packed-needs-placement-review,,1617,6624,progressive,installed
landsd/132600:0,132600,1810710892T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16393.919821,5607.627528,20.7,3.4,landsd,True,xs,XS,10,B181071089201062G0,packed-needs-placement-review,,737,780,progressive,installed
landsd/132613:0,132613,1583311908T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18667.030877,4593.085482,17,8.2,landsd,True,xs,XS,72,B158331190801062G0,packed-needs-placement-review,,1438,4536,progressive,installed
landsd/132614:0,132614,1563111691T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18867.569292,4809.010362,8.2,5.6,landsd,True,xs,XS,36,B156311169101062G0,packed-needs-placement-review,,999,2376,progressive,installed
landsd/132615:0,132615,1559611697T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18903.451051,4803.121472,9.3,4.6,landsd,True,xs,XS,10,B155961169701062G0,packed-needs-placement-review,,734,780,progressive,installed
landsd/132617:0,132617,1560011706T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18901.154283,4794.476778,11.9,3.7,landsd,True,xs,XS,48,B156001170601062G0,packed-needs-placement-review,,1264,3600,progressive,installed
landsd/132618:0,132618,1574711726T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18751.84146,4774.75732,10.2,5.1,landsd,True,xs,XS,10,B157471172601062G0,packed-needs-placement-review,,724,780,progressive,installed
landsd/132874:0,132874,1619410886T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18305.049958,5614.809905,7.9,5.4,landsd,True,xs,XS,10,B161941088601062G0,packed-needs-placement-review,,732,780,progressive,installed
landsd/133160:0,133160,1574511723T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18755.035084,4777.332925,10.5,4.1,landsd,True,xs,XS,14,B157451172301062G0,packed-needs-placement-review,,821,1020,progressive,installed
landsd/133424:0,133424,1576211936T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18737.807253,4564.498916,28.6,4.7,landsd,True,xs,XS,50,B157621193601062G0,packed-needs-placement-review,,1147,3180,progressive,installed
landsd/133435:0,133435,1640209573T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_3,-18097.785917,6925.865969,17.5,10.3,landsd,True,xs,XS,56,B164020957301063C0,packed-needs-placement-review,,1344,4116,progressive,installed
landsd/133965:0,133965,1642809382T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_3,-18070.873478,7116.829356,5.7,9.9,landsd,True,xs,XS,84,B164280938201062G0,packed-needs-placement-review,,1574,6048,progressive,installed
landsd/134028:0,134028,1573011711T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18769.296666,4789.626601,10.3,7.6,landsd,True,xs,XS,62,B157301171101062G0,packed-needs-placement-review,,1350,4116,progressive,installed
landsd/134287:0,134287,1576011717T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18740.295465,4782.951145,8.3,5.3,landsd,True,xs,XS,30,B157601171701062G0,packed-needs-placement-review,,981,2052,progressive,installed
landsd/134291:0,134291,1571511721T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18784.478269,4780.06846,10.7,3.2,landsd,True,xs,XS,10,B157151172101062G0,packed-needs-placement-review,,720,780,progressive,installed
landsd/134292:0,134292,1579511729T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18703.848171,4770.645698,7.9,7.3,landsd,True,xs,XS,65,B157951172901062G0,packed-needs-placement-review,,1364,4170,progressive,installed
landsd/134482:0,134482,1585211929T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18648.575351,4571.541391,15.9,9.2,landsd,True,xs,XS,98,B158521192901062G0,packed-needs-placement-review,,1770,6600,progressive,installed
landsd/134486:0,134486,1576311878T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18737.427244,4622.040868,20.8,9.6,landsd,True,xs,XS,64,B157631187801062G0,packed-needs-placement-review,,1500,4560,progressive,installed
landsd/134488:0,134488,1561811731T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18880.553346,4768.87964,20.1,7.6,landsd,True,xs,XS,88,B156181173101062G0,packed-needs-placement-review,,1501,5568,progressive,installed
landsd/134489:0,134489,1573811725T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18761.602592,4775.382552,11.3,3.9,landsd,True,xs,XS,14,B157381172501062G0,packed-needs-placement-review,,811,1020,progressive,installed
landsd/134492:0,134492,1558511714T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18915.520382,4786.395691,16.9,3.1,landsd,True,xs,XS,10,B155851171401062G0,packed-needs-placement-review,,726,780,progressive,installed
landsd/134493:0,134493,1573211715T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18767.120178,4785.434736,10.5,9.8,landsd,True,xs,XS,30,B157321171501062G0,packed-needs-placement-review,,982,2052,progressive,installed
landsd/134494:0,134494,1566811699T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18831.237179,4801.092065,10.3,4.1,landsd,True,xs,XS,62,B156681169901062G0,packed-needs-placement-review,,1237,3972,progressive,installed
landsd/134495:0,134495,1562411692T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18877.609194,4807.898052,8.3,4.3,landsd,True,xs,XS,10,B156241169201062G0,packed-needs-placement-review,,723,780,progressive,installed
landsd/134544:0,134544,1538611725T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-19113.043324,4774.826019,34.3,7.2,landsd,True,xs,XS,52,B153861172501062G0,packed-needs-placement-review,,1240,3552,progressive,installed
landsd/134545:0,134545,1575111693T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18748.042694,4805.962381,9.4,4.7,landsd,True,xs,XS,48,B157511169301062G0,packed-needs-placement-review,,1285,3528,progressive,installed
landsd/135304:0,135304,1552111726T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18978.569921,4775.443879,23.5,8.1,landsd,True,xs,XS,80,B155211172601062G0,packed-needs-placement-review,,1473,5016,progressive,installed
landsd/135523:0,135523,1581411711T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18685.637543,4788.797324,6.9,2.6,landsd,True,xs,XS,10,B158141171101062G0,packed-needs-placement-review,,739,780,progressive,installed
landsd/135524:0,135524,1584011734T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18659.568377,4766.642089,6.6,8.7,landsd,True,xs,XS,85,B158401173401062G0,packed-needs-placement-review,,1623,5730,progressive,installed
landsd/135525:0,135525,1581211721T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18689.085986,4779.835874,7,6.1,landsd,True,xs,XS,80,B158121172101062G0,packed-needs-placement-review,,1414,4872,progressive,installed
landsd/135748:0,135748,1573111722T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18769.163824,4778.175426,11.4,9.4,landsd,True,xs,XS,34,B157311172201062G0,packed-needs-placement-review,,993,2220,progressive,installed
landsd/135749:0,135749,1572511703T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18774.105853,4797.615717,10,2.6,landsd,True,xs,XS,10,B157251170301062G0,packed-needs-placement-review,,722,780,progressive,installed
landsd/135755:0,135755,1788709147T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-16612.941729,7352.986438,9.6,3.0,landsd,True,xs,XS,28,B178870914701062G0,packed-needs-placement-review,,955,2040,progressive,installed
landsd/135976:0,135976,1913709768T20050430,CHRISTIAN ZHENG SHENG COLLEGE,基督教正生書院,10.7,Pui O and Chi Ma Wan peninsula,-8_3,-15362.643329,6732.133509,56.8,2.5,landsd,True,xs,XS,10,B191370976801062G0,packed-needs-placement-review,,730,780,progressive,installed
landsd/140152:0,140152,1607811493T20110629,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18421.445,5006.33,7.7,8.1,landsd,True,xs,XS,96,B160781149301062G0,packed-needs-placement-review,,1617,6624,progressive,installed
landsd/142210:0,142210,1571811698T20160823,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18782.437018,4803.225631,8.2,2.7,landsd,True,xs,XS,38,B157181169801062G0,packed-needs-placement-review,,1092,2676,progressive,installed
landsd/150457:0,150457,1450911196T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-19991.357423,5304.463063,33.2,2.8,landsd,True,xs,XS,97,B145091119601062G0,packed-needs-placement-review,,1743,6594,progressive,installed
landsd/1515:0,1515,1784309112T20070808,,,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-16657.90281,7387.551197,7.4,1.6,landsd,True,xs,XS,10,B178430911201062G0,packed-needs-placement-review,,714,780,progressive,installed
landsd/152457:0,152457,1752111218T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16978.260636,5281.139994,4.7,4.5,landsd,True,xs,XS,38,B175211121801062G0,packed-needs-placement-review,,1062,2460,progressive,installed
landsd/154505:0,154505,1525111685T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-19248.446374,4815.840173,33.1,7.0,landsd,True,xs,XS,93,B152511168501062G0,packed-needs-placement-review,,1771,6282,progressive,installed
landsd/157101:0,157101,1794510989T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16555.245266,5507.621668,4.7,5.1,landsd,True,xs,XS,42,B179451098901062G0,packed-needs-placement-review,,1168,2844,progressive,installed
landsd/159098:0,159098,1640609206T20111010,,,10.7,Pui O and Chi Ma Wan peninsula,-10_3,-18093.912231,7294.32054,16.5,3.8,landsd,True,xs,XS,32,B164060920601062G0,packed-needs-placement-review,,968,2208,progressive,installed
landsd/169315:0,169315,1914209966T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-8_3,-15358.816659,6531.669732,66.2,3.0,landsd,True,xs,XS,44,B191420996601062G0,packed-needs-placement-review,,1202,3072,progressive,installed
landsd/169588:0,169588,1792109182T20070808,Tai Long Village Office,大浪村公所,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-16578.276863,7317.592286,9.2,7.8,landsd,True,xs,XS,88,B179210918201062G0,packed-needs-placement-review,,1757,6216,progressive,installed
landsd/169842:0,169842,1702009885T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_3,-17479.976034,6615.328254,304.1,2.9,landsd,True,xs,XS,10,B170200988501062G0,packed-needs-placement-review,,711,780,progressive,installed
landsd/170569:0,170569,1564011750T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18859.722153,4750.439347,20.1,2.8,landsd,True,xs,XS,70,B156401175001062G1,packed-needs-placement-review,,1395,4380,progressive,installed
landsd/170785:0,170785,1577311748T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18726.885016,4751.37655,8.7,4.1,landsd,True,xs,XS,18,B157731174801062G0,packed-needs-placement-review,,827,1260,progressive,installed
landsd/170789:0,170789,1572111746T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18777.602564,4754.001031,12.9,6.0,landsd,True,xs,XS,42,B157211174601062G0,packed-needs-placement-review,,1143,3060,progressive,installed
landsd/170790:0,170790,1582011765T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18678.824813,4736.183141,7.6,6.2,landsd,True,xs,XS,72,B158201176501062G0,packed-needs-placement-review,,1461,4824,progressive,installed
landsd/170791:0,170791,1580911765T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18690.657671,4736.159614,8.5,3.9,landsd,True,xs,XS,35,B158091176501062G0,packed-needs-placement-review,,1082,2478,progressive,installed
landsd/170792:0,170792,1577111739T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18729.064382,4761.037493,8.9,3.8,landsd,True,xs,XS,10,B157711173901062G0,packed-needs-placement-review,,756,780,progressive,installed
landsd/170795:0,170795,1538311713T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-19116.283443,4787.222793,34.4,7.6,landsd,True,xs,XS,60,B153831171301062G0,packed-needs-placement-review,,1297,3888,progressive,installed
landsd/170796:0,170796,1579811733T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18701.487038,4766.371158,7.9,7.3,landsd,True,xs,XS,35,B157981173301062G0,packed-needs-placement-review,,1018,2262,progressive,installed
landsd/170798:0,170798,1620411293T20070912,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18295.672816,5206.43915,6.8,7.2,landsd,True,xs,XS,45,B162041129301062G0,packed-needs-placement-review,,1151,3114,progressive,installed
landsd/171009:0,171009,1564211254T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18857.929833,5246.280884,4.4,5.3,landsd,True,xs,XS,10,B156421125401062G0,packed-needs-placement-review,,726,780,progressive,installed
landsd/171010:0,171010,1619711280T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18303.37869,5220.227993,5.1,5.2,landsd,True,xs,XS,64,B161971128001062G0,packed-needs-placement-review,,1293,4704,progressive,installed
landsd/171012:0,171012,1617011351T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18331.398106,5149.706705,3.6,5.3,landsd,True,xs,XS,40,B161701135101062G0,packed-needs-placement-review,,1089,2832,progressive,installed
landsd/171013:0,171013,1560011268T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18899.466609,5232.314405,4.6,2.8,landsd,True,xs,XS,52,B156001126801062G0,packed-needs-placement-review,,1417,3840,progressive,installed
landsd/171014:0,171014,1617911309T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18321.912157,5191.427667,4.9,5.6,landsd,True,xs,XS,63,B161791130901062G0,packed-needs-placement-review,,1350,4194,progressive,installed
landsd/171017:0,171017,1616111364T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18340.59024,5136.435436,4,8.3,landsd,True,xs,XS,70,B161611136401062G0,packed-needs-placement-review,,1424,4380,progressive,installed
landsd/171199:0,171199,1587611922T20180727,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18624.403446,4578.329946,12.4,3.6,landsd,True,xs,XS,10,B158761192201062G0,packed-needs-placement-review,,751,780,progressive,installed
landsd/174291:0,174291,1756111273T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16938.403582,5227.524229,4.3,2.9,landsd,True,xs,XS,14,B175611127301062G0,packed-needs-placement-review,,812,1020,progressive,installed
landsd/174309:0,174309,1755311266T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16947.186787,5234.212268,3.1,2.9,landsd,True,xs,XS,34,B175531126601062G0,packed-needs-placement-review,,1073,2364,progressive,installed
landsd/174311:0,174311,1619111251T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-10_2,-18308.182268,5249.033579,4.3,2.4,landsd,True,xs,XS,10,B161911125101062G0,packed-needs-placement-review,,729,780,progressive,installed
landsd/174320:0,174320,1752611182T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16974.275,5318.204,15.1,2.5,landsd,True,xs,XS,10,B175261118201062G0,packed-needs-placement-review,,728,780,progressive,installed
landsd/174321:0,174321,1698811226T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-17511.199473,5274.606313,11,4,landsd,True,xs,XS,44,B169881122601062G0,packed-needs-placement-review,,1246,3072,progressive,installed
landsd/174337:0,174337,1750811192T20050430,,,10.7,Pui O and Chi Ma Wan peninsula,-9_2,-16992.648394,5308.67552,9.7,2.7,landsd,True,xs,XS,14,B175081119201062G0,packed-needs-placement-review,,802,1020,progressive,installed
landsd/174373:0,174373,1425613498T20061120,,,10.7,Pui O and Chi Ma Wan peninsula,-11_1,-20242.554466,3001.523709,722.1,2.8,landsd,True,xs,XS,60,B142561349801062G0,packed-needs-placement-review,,1375,4392,progressive,installed
